Zeit	Gerätelast	Beleuchtungslast	Personenlast	Kühllast	Heizlast	Solare Gewinne	Lüftungswärmelast	Konvektion durch Wände	Konvektion durch Fenster
2025-01-12 01:00:00	102.22	0.00	0.00	0.00	955.55	0.00	-151.97	-604.60	-301.19
2025-01-12 02:00:00	102.22	0.00	0.00	0.00	944.07	0.00	-149.71	-599.42	-296.73
2025-01-12 03:00:00	102.22	0.00	0.00	0.00	938.22	-0.00	-149.71	-594.83	-296.72
2025-01-12 04:00:00	102.22	0.00	0.00	0.00	935.77	-0.00	-149.93	-590.90	-297.17
2025-01-12 05:00:00	102.22	0.00	0.00	0.00	931.18	0.00	-149.47	-587.93	-296.24
2025-01-12 06:00:00	102.22	0.00	0.00	0.00	929.06	0.00	-149.23	-586.10	-295.79
2025-01-12 07:00:00	102.22	0.00	0.00	0.00	927.53	0.00	-149.23	-584.67	-295.79
2025-01-12 08:00:00	102.22	0.00	0.00	0.00	925.30	0.00	-149.02	-583.15	-295.36
2025-01-12 09:00:00	102.22	0.00	0.00	0.00	900.57	16.13	-148.43	-576.20	-294.20
2025-01-12 10:00:00	102.22	0.00	0.00	0.00	842.26	49.82	-148.22	-552.10	-293.81
2025-01-12 11:00:00	102.22	0.00	0.00	0.00	808.40	63.52	-147.30	-534.83	-291.99
2025-01-12 12:00:00	102.22	0.00	0.00	0.00	784.17	71.23	-146.36	-521.03	-290.14
2025-01-12 13:00:00	102.22	0.00	0.00	0.00	817.11	44.83	-146.35	-527.73	-290.13
2025-01-12 14:00:00	102.22	0.00	0.00	0.00	833.97	35.58	-146.76	-534.19	-290.92
2025-01-12 15:00:00	102.22	0.00	0.00	0.00	855.70	20.36	-146.21	-542.41	-289.84
2025-01-12 16:00:00	102.22	0.00	0.00	0.00	878.35	5.82	-145.15	-552.93	-287.75
2025-01-12 17:00:00	102.22	0.00	0.00	0.00	888.85	0.14	-144.46	-558.94	-286.38
2025-01-12 18:00:00	102.22	0.00	0.00	0.00	889.80	0.00	-145.00	-559.58	-287.44
2025-01-12 19:00:00	102.22	0.00	0.00	0.00	890.53	0.00	-145.61	-558.60	-288.65
2025-01-12 20:00:00	102.22	0.00	0.00	0.00	889.52	0.00	-145.62	-557.45	-288.67
2025-01-12 21:00:00	102.22	0.00	0.00	0.00	889.77	0.00	-146.14	-556.27	-289.70
2025-01-12 22:00:00	102.22	0.00	0.00	0.00	890.64	0.00	-146.83	-555.14	-291.05
2025-01-12 23:00:00	102.22	0.00	0.00	0.00	890.16	0.00	-147.06	-554.17	-291.51
2025-01-13 00:00:00	102.22	0.00	0.00	0.00	891.62	0.00	-147.57	-553.14	-292.50
2025-01-13 01:00:00	102.22	0.00	0.00	0.00	890.38	-0.00	-147.79	-552.36	-292.94
2025-01-13 02:00:00	102.22	0.00	0.00	0.00	890.14	0.00	-147.79	-551.49	-292.95
2025-01-13 03:00:00	102.22	0.00	0.00	0.00	890.64	-0.00	-148.35	-550.48	-294.04
2025-01-13 04:00:00	102.22	0.00	0.00	0.00	890.06	0.00	-148.56	-549.67	-294.46
2025-01-13 05:00:00	102.22	0.00	0.00	0.00	892.95	0.00	-149.46	-548.67	-296.24
2025-01-13 06:00:00	102.22	0.00	0.00	0.00	890.51	0.00	-149.51	-548.13	-296.32
2025-01-13 07:00:00	102.22	0.00	0.00	0.00	892.91	0.00	-150.17	-547.45	-297.64
2025-01-13 08:00:00	102.22	0.00	0.00	0.00	895.59	0.00	-151.24	-546.91	-299.75
2025-01-13 09:00:00	102.22	0.00	0.00	0.00	874.07	18.57	-152.66	-539.86	-302.54
2025-01-13 10:00:00	102.22	0.00	0.00	0.00	792.40	72.44	-154.03	-507.87	-305.25
2025-01-13 11:00:00	102.22	0.00	0.00	0.00	688.56	130.49	-153.08	-464.65	-303.40
2025-01-13 12:00:00	102.22	0.00	0.00	0.00	606.90	166.39	-150.91	-425.42	-299.13
2025-01-13 13:00:00	102.22	0.00	0.00	0.00	628.82	134.06	-148.30	-423.08	-293.99
2025-01-13 14:00:00	102.22	0.00	0.00	0.00	707.47	80.91	-147.09	-452.01	-291.60
2025-01-13 15:00:00	102.22	0.00	0.00	0.00	720.68	75.87	-145.90	-463.59	-289.25
2025-01-13 16:00:00	102.22	0.00	0.00	0.00	806.47	19.69	-146.13	-492.72	-289.69
2025-01-13 17:00:00	102.22	0.00	0.00	0.00	856.59	0.00	-147.92	-517.78	-293.21
2025-01-13 18:00:00	102.22	0.00	0.00	0.00	867.82	0.00	-148.97	-525.84	-295.27
2025-01-13 19:00:00	102.22	0.00	0.00	0.00	874.21	0.00	-149.82	-529.69	-296.94
2025-01-13 20:00:00	102.22	0.00	0.00	0.00	880.48	-0.00	-151.09	-532.19	-299.44
2025-01-13 21:00:00	102.22	0.00	0.00	0.00	886.50	0.00	-152.53	-534.24	-302.29
2025-01-13 22:00:00	102.22	0.00	0.00	0.00	891.09	-0.00	-153.44	-536.06	-304.08
2025-01-13 23:00:00	102.22	0.00	0.00	0.00	895.37	0.00	-154.20	-537.85	-305.58
2025-01-14 00:00:00	102.22	0.00	0.00	0.00	901.05	0.00	-155.45	-539.41	-308.04
2025-01-14 01:00:00	102.22	0.00	0.00	0.00	910.43	0.00	-158.48	-540.54	-314.00
2025-01-14 02:00:00	102.22	0.00	0.00	0.00	928.66	0.00	-164.05	-541.79	-324.99
2025-01-14 03:00:00	102.22	0.00	0.00	0.00	949.13	0.00	-170.18	-544.17	-337.06
2025-01-14 04:00:00	102.22	0.00	0.00	0.00	969.62	0.00	-175.50	-548.72	-347.54
2025-01-14 05:00:00	102.22	0.00	0.00	0.00	984.65	0.00	-178.79	-554.24	-354.02
2025-01-14 06:00:00	102.22	0.00	0.00	0.00	996.96	-0.00	-180.81	-560.59	-358.00
2025-01-14 07:00:00	102.22	0.00	0.00	0.00	1009.83	0.00	-183.15	-566.19	-362.61
2025-01-14 08:00:00	102.22	0.00	0.00	0.00	1024.94	0.00	-186.53	-571.38	-369.27
2025-01-14 09:00:00	102.22	0.00	0.00	0.00	904.96	94.48	-188.10	-540.71	-372.38
2025-01-14 10:00:00	102.22	0.00	0.00	0.00	645.60	244.17	-185.86	-437.79	-367.99
2025-01-14 11:00:00	102.22	0.00	0.00	0.00	465.05	324.42	-179.25	-357.13	-354.97
2025-01-14 12:00:00	102.22	0.00	0.00	0.00	366.70	353.63	-172.05	-309.50	-340.79
2025-01-14 13:00:00	102.22	0.00	0.00	0.00	327.34	365.27	-160.50	-313.78	-317.93
2025-01-14 14:00:00	102.22	0.00	0.00	0.00	315.67	333.66	-155.42	-290.61	-307.88
2025-01-14 15:00:00	102.22	0.00	0.00	0.00	498.01	193.82	-161.00	-314.94	-318.99
2025-01-14 16:00:00	102.22	0.00	0.00	0.00	733.39	73.04	-164.92	-417.34	-326.72
2025-01-14 17:00:00	102.22	0.00	0.00	0.00	890.02	5.76	-169.47	-493.06	-335.67
2025-01-14 18:00:00	102.22	0.00	0.00	0.00	941.85	0.00	-173.29	-527.93	-343.19
2025-01-14 19:00:00	102.22	0.00	0.00	0.00	960.10	-0.00	-173.94	-544.14	-344.48
2025-01-14 20:00:00	102.22	0.00	0.00	0.00	976.30	0.00	-175.69	-555.35	-347.92
2025-01-14 21:00:00	102.22	0.00	0.00	0.00	995.41	-0.00	-179.06	-564.03	-354.57
2025-01-14 22:00:00	102.22	0.00	0.00	0.00	1013.59	0.00	-182.40	-571.91	-361.14
2025-01-14 23:00:00	102.22	0.00	0.00	0.00	1023.93	-0.00	-183.90	-578.94	-364.09
2025-01-15 00:00:00	102.22	0.00	0.00	0.00	1038.45	0.00	-185.97	-585.35	-368.17
2025-01-15 01:00:00	102.22	0.00	0.00	0.00	1044.07	0.00	-186.05	-591.26	-368.33
2025-01-15 02:00:00	102.22	0.00	0.00	0.00	1048.30	-0.00	-185.94	-596.47	-368.11
2025-01-15 03:00:00	102.22	0.00	0.00	0.00	1053.99	0.00	-186.29	-601.07	-368.81
2025-01-15 04:00:00	102.22	0.00	0.00	0.00	1069.20	0.00	-190.50	-604.08	-377.09
2025-01-15 05:00:00	102.22	0.00	0.00	0.00	1085.72	0.00	-194.73	-607.36	-385.44
2025-01-15 06:00:00	102.22	0.00	0.00	0.00	1094.17	-0.00	-196.12	-612.23	-388.17
2025-01-15 07:00:00	102.22	0.00	0.00	0.00	1103.73	0.00	-197.32	-617.92	-390.54
2025-01-15 08:00:00	102.22	0.00	0.00	0.00	1111.60	0.00	-198.27	-623.17	-392.40
2025-01-15 09:00:00	102.22	0.00	0.00	0.00	974.62	102.44	-197.82	-589.29	-391.53
2025-01-15 10:00:00	102.22	0.00	0.00	0.00	705.21	252.84	-194.18	-481.38	-384.38
2025-01-15 11:00:00	102.22	0.00	0.00	0.00	532.97	327.34	-186.90	-405.03	-370.02
2025-01-15 12:00:00	102.22	0.00	0.00	0.00	459.87	372.27	-176.08	-404.91	-348.53
2025-01-15 13:00:00	102.22	0.00	0.00	0.00	436.65	386.08	-163.44	-433.80	-323.31
2025-01-15 14:00:00	102.22	0.00	0.00	0.00	389.79	374.81	-159.84	-391.43	-316.08
2025-01-15 15:00:00	102.22	0.00	0.00	0.00	345.72	313.64	-161.93	-285.53	-320.43
2025-01-15 16:00:00	102.22	0.00	0.00	0.00	604.38	99.63	-163.18	-323.20	-323.23
2025-01-15 17:00:00	102.22	0.00	0.00	0.00	868.40	5.44	-167.97	-475.64	-332.70
2025-01-15 18:00:00	102.22	0.00	0.00	0.00	942.26	0.00	-172.69	-529.90	-342.00
2025-01-15 19:00:00	102.22	0.00	0.00	0.00	974.37	0.00	-175.74	-552.91	-348.01
2025-01-15 20:00:00	102.22	0.00	0.00	0.00	998.77	0.00	-179.55	-565.93	-355.51
2025-01-15 21:00:00	102.22	0.00	0.00	0.00	1022.35	-0.00	-183.52	-577.78	-363.34
2025-01-15 22:00:00	102.22	0.00	0.00	0.00	1040.73	0.00	-186.15	-588.42	-368.52
2025-01-15 23:00:00	102.22	0.00	0.00	0.00	1058.81	-0.00	-189.20	-597.27	-374.54
2025-01-16 00:00:00	102.22	0.00	0.00	0.00	1078.52	0.00	-193.08	-605.52	-382.17
2025-01-16 01:00:00	102.22	0.00	0.00	0.00	1097.56	-0.00	-196.91	-613.17	-389.73
2025-01-16 02:00:00	102.22	0.00	0.00	0.00	1106.43	-0.00	-197.86	-619.32	-391.60
2025-01-16 03:00:00	102.22	0.00	0.00	0.00	1116.74	0.00	-199.13	-625.68	-394.10
2025-01-16 04:00:00	102.22	0.00	0.00	0.00	1122.65	-0.00	-199.17	-631.71	-394.19
2025-01-16 05:00:00	102.22	0.00	0.00	0.00	1132.90	0.00	-201.08	-636.38	-397.94
2025-01-16 06:00:00	102.22	0.00	0.00	0.00	1146.81	-0.00	-204.20	-640.58	-404.09
2025-01-16 07:00:00	102.22	0.00	0.00	0.00	1154.42	0.00	-205.12	-645.26	-405.90
2025-01-16 08:00:00	102.22	0.00	0.00	0.00	1161.66	0.00	-205.98	-649.94	-407.61
2025-01-16 09:00:00	102.22	0.00	0.00	0.00	1023.67	103.92	-206.18	-615.22	-408.00
2025-01-16 10:00:00	102.22	0.00	0.00	0.00	747.83	256.08	-201.38	-505.81	-398.57
2025-01-16 11:00:00	102.22	0.00	0.00	0.00	569.83	328.56	-192.15	-428.01	-380.37
2025-01-16 12:00:00	102.22	0.00	0.00	0.00	477.05	371.97	-180.36	-409.96	-357.03
2025-01-16 13:00:00	102.22	0.00	0.00	0.00	440.14	364.94	-163.93	-418.64	-324.43
2025-01-16 14:00:00	102.22	0.00	0.00	0.00	500.92	220.29	-159.68	-351.69	-316.34
2025-01-16 15:00:00	102.22	0.00	0.00	0.00	767.12	84.00	-164.13	-464.37	-325.15
2025-01-16 16:00:00	102.22	0.00	0.00	0.00	899.45	23.74	-163.36	-538.79	-323.63
2025-01-16 17:00:00	102.22	0.00	0.00	0.00	958.01	2.00	-163.80	-573.99	-324.50
2025-01-16 18:00:00	102.22	0.00	0.00	0.00	977.80	0.00	-164.47	-589.76	-325.80
2025-01-16 19:00:00	102.22	0.00	0.00	0.00	985.30	0.00	-164.43	-597.27	-325.73
2025-01-16 20:00:00	102.22	0.00	0.00	0.00	987.65	0.00	-163.52	-602.21	-323.93
2025-01-16 21:00:00	102.22	0.00	0.00	0.00	988.27	0.00	-162.51	-605.77	-321.95
2025-01-16 22:00:00	102.22	0.00	0.00	0.00	986.67	0.00	-161.34	-608.13	-319.64
2025-01-16 23:00:00	102.22	0.00	0.00	0.00	985.26	0.00	-160.35	-609.28	-317.70
2025-01-17 00:00:00	102.22	0.00	0.00	0.00	982.99	0.00	-159.57	-609.53	-316.16
2025-01-17 01:00:00	102.22	0.00	0.00	0.00	978.91	-0.00	-158.28	-609.15	-313.62
2025-01-17 02:00:00	102.22	0.00	0.00	0.00	972.12	0.00	-156.31	-608.40	-309.73
2025-01-17 03:00:00	102.22	0.00	0.00	0.00	966.85	-0.00	-154.67	-606.94	-306.50
2025-01-17 04:00:00	102.22	0.00	0.00	0.00	961.17	0.00	-153.76	-604.90	-304.71
2025-01-17 05:00:00	102.22	0.00	0.00	0.00	956.05	0.00	-153.06	-602.47	-303.33
2025-01-17 06:00:00	102.22	0.00	0.00	0.00	956.40	-0.00	-153.75	-600.12	-304.69
2025-01-17 07:00:00	102.22	0.00	0.00	0.00	955.69	0.00	-154.31	-597.82	-305.80
2025-01-17 08:00:00	102.22	0.00	0.00	0.00	954.94	0.00	-154.83	-595.84	-306.81
2025-01-17 09:00:00	102.22	0.00	0.00	0.00	842.93	86.93	-156.97	-563.63	-311.05
2025-01-17 10:00:00	102.22	0.00	0.00	0.00	544.97	263.90	-157.22	-441.92	-311.57
2025-01-17 11:00:00	102.22	0.00	0.00	0.00	372.29	339.17	-153.94	-354.36	-305.11
2025-01-17 12:00:00	102.22	0.00	0.00	0.00	233.85	421.24	-147.44	-313.27	-292.34
2025-01-17 13:00:00	102.22	0.00	0.00	0.00	211.41	435.84	-138.07	-335.02	-273.95
2025-01-17 14:00:00	102.22	0.00	0.00	0.00	243.46	289.07	-135.52	-237.15	-269.00
2025-01-17 15:00:00	102.22	0.00	0.00	0.00	437.84	182.79	-139.24	-307.79	-276.15
2025-01-17 16:00:00	102.22	0.00	0.00	0.00	587.11	115.92	-141.72	-382.83	-281.01
2025-01-17 17:00:00	102.22	0.00	0.00	0.00	785.94	13.48	-147.33	-462.57	-292.04
2025-01-17 18:00:00	102.22	0.00	0.00	0.00	868.35	-0.00	-154.82	-508.63	-306.80
2025-01-17 19:00:00	102.22	0.00	0.00	0.00	891.45	0.00	-157.24	-525.07	-311.56
2025-01-17 20:00:00	102.22	0.00	0.00	0.00	909.46	0.00	-159.34	-536.55	-315.71
2025-01-17 21:00:00	102.22	0.00	0.00	0.00	922.60	0.00	-160.87	-545.32	-318.72
2025-01-17 22:00:00	102.22	0.00	0.00	0.00	935.53	0.00	-162.98	-551.89	-322.88
2025-01-17 23:00:00	102.22	0.00	0.00	0.00	945.32	0.00	-164.49	-557.07	-325.85
2025-01-18 00:00:00	102.22	0.00	0.00	0.00	951.94	0.00	-165.37	-561.14	-327.57
2025-01-18 01:00:00	102.22	0.00	0.00	0.00	955.46	0.00	-165.47	-564.49	-327.78
2025-01-18 02:00:00	102.22	0.00	0.00	0.00	953.32	0.00	-163.83	-567.19	-324.55
2025-01-18 03:00:00	102.22	0.00	0.00	0.00	951.24	0.00	-162.55	-568.82	-322.03
2025-01-18 04:00:00	102.22	0.00	0.00	0.00	948.42	0.00	-161.40	-569.40	-319.77
2025-01-18 05:00:00	102.22	0.00	0.00	0.00	946.52	0.00	-160.83	-569.16	-318.64
2025-01-18 06:00:00	102.22	0.00	0.00	0.00	944.52	0.00	-160.42	-568.62	-317.83
2025-01-18 07:00:00	102.22	0.00	0.00	0.00	945.47	0.00	-161.01	-567.96	-318.98
2025-01-18 08:00:00	102.22	0.00	0.00	0.00	945.66	-0.00	-161.11	-567.64	-319.18
2025-01-18 09:00:00	102.22	0.00	0.00	0.00	831.53	80.51	-159.28	-538.56	-315.59
2025-01-18 10:00:00	102.22	0.00	0.00	0.00	569.49	226.76	-154.95	-436.08	-307.09
2025-01-18 11:00:00	102.22	0.00	0.00	0.00	440.76	268.06	-147.45	-371.16	-292.33
2025-01-18 12:00:00	102.22	0.00	0.00	0.00	375.12	281.02	-139.16	-342.55	-276.04
2025-01-18 13:00:00	102.22	0.00	0.00	0.00	368.65	259.80	-132.94	-334.51	-263.88
2025-01-18 14:00:00	102.22	0.00	0.00	0.00	558.38	115.94	-132.45	-381.86	-262.76
2025-01-18 15:00:00	102.22	0.00	0.00	0.00	719.43	43.67	-138.67	-451.48	-274.99
2025-01-18 16:00:00	102.22	0.00	0.00	0.00	801.16	13.12	-144.02	-487.13	-285.52
2025-01-18 17:00:00	102.22	0.00	0.00	0.00	843.62	0.66	-146.45	-509.78	-290.31
2025-01-18 18:00:00	102.22	0.00	0.00	0.00	856.86	0.00	-146.61	-522.02	-290.62
2025-01-18 19:00:00	102.22	0.00	0.00	0.00	863.24	0.00	-146.34	-528.99	-290.09
2025-01-18 20:00:00	102.22	0.00	0.00	0.00	865.22	0.00	-145.45	-533.70	-288.34
2025-01-18 21:00:00	102.22	0.00	0.00	0.00	866.36	-0.00	-144.89	-536.43	-287.23
2025-01-18 22:00:00	102.22	0.00	0.00	0.00	867.60	-0.00	-144.89	-537.70	-287.23
2025-01-18 23:00:00	102.22	0.00	0.00	0.00	867.83	0.00	-144.89	-537.94	-287.23
2025-01-19 00:00:00	102.22	0.00	0.00	0.00	867.51	0.00	-144.89	-537.62	-287.23
2025-01-19 01:00:00	102.22	0.00	0.00	0.00	867.11	0.00	-144.92	-537.21	-287.29
2025-01-19 02:00:00	102.22	0.00	0.00	0.00	868.32	0.00	-145.42	-536.86	-288.28
2025-01-19 03:00:00	102.22	0.00	0.00	0.00	871.44	-0.00	-146.70	-536.17	-290.80
2025-01-19 04:00:00	102.22	0.00	0.00	0.00	877.49	0.00	-148.88	-535.68	-295.09
2025-01-19 05:00:00	102.22	0.00	0.00	0.00	879.60	0.00	-149.57	-535.80	-296.45
2025-01-19 06:00:00	102.22	0.00	0.00	0.00	881.98	0.00	-150.11	-536.37	-297.52
2025-01-19 07:00:00	102.22	0.00	0.00	0.00	881.31	-0.00	-149.83	-537.18	-296.96
2025-01-19 08:00:00	102.22	0.00	0.00	0.00	881.81	0.00	-149.67	-537.61	-296.65
2025-01-19 09:00:00	102.22	0.00	0.00	0.00	818.82	44.16	-148.38	-521.99	-294.12
2025-01-19 10:00:00	102.22	0.00	0.00	0.00	649.91	136.92	-144.32	-458.32	-286.15
2025-01-19 11:00:00	102.22	0.00	0.00	0.00	633.91	118.07	-139.53	-438.06	-276.70
2025-01-19 12:00:00	102.22	0.00	0.00	0.00	660.66	89.76	-135.59	-447.93	-268.93
2025-01-19 13:00:00	102.22	0.00	0.00	0.00	649.82	92.38	-133.61	-445.68	-265.04
2025-01-19 14:00:00	102.22	0.00	0.00	0.00	692.14	58.03	-132.49	-457.30	-262.81
2025-01-19 15:00:00	102.22	0.00	0.00	0.00	718.02	41.47	-131.39	-469.68	-260.64
2025-01-19 16:00:00	102.22	0.00	0.00	0.00	743.05	23.22	-130.19	-480.41	-258.28
2025-01-19 17:00:00	102.22	0.00	0.00	0.00	775.55	2.01	-128.84	-495.21	-255.60
2025-01-19 18:00:00	102.22	0.00	0.00	0.00	785.63	0.00	-129.47	-501.54	-256.85
2025-01-19 19:00:00	102.22	0.00	0.00	0.00	790.63	-0.00	-130.85	-502.27	-259.56
2025-01-19 20:00:00	102.22	0.00	0.00	0.00	793.88	0.00	-131.99	-502.22	-261.81
2025-01-19 21:00:00	102.22	0.00	0.00	0.00	795.64	0.00	-132.56	-502.41	-262.93
2025-01-19 22:00:00	102.22	0.00	0.00	0.00	794.72	-0.00	-132.12	-502.78	-262.06
2025-01-19 23:00:00	102.22	0.00	0.00	0.00	792.70	0.00	-131.41	-502.86	-260.67
2025-01-20 00:00:00	102.22	0.00	0.00	0.00	792.73	0.00	-131.62	-502.26	-261.08
2025-01-20 01:00:00	102.22	0.00	0.00	0.00	788.27	0.00	-130.59	-501.48	-259.06
2025-01-20 02:00:00	102.22	0.00	0.00	0.00	777.87	0.00	-127.07	-500.79	-252.12
2025-01-20 03:00:00	102.22	0.00	0.00	0.00	778.01	0.00	-127.82	-498.76	-253.60
2025-01-20 04:00:00	102.22	0.00	0.00	0.00	787.44	0.00	-132.10	-495.68	-262.04
2025-01-20 05:00:00	102.22	0.00	0.00	0.00	782.44	0.00	-130.82	-494.17	-259.50
2025-01-20 06:00:00	102.22	0.00	0.00	0.00	777.10	-0.00	-129.36	-493.62	-256.64
2025-01-20 07:00:00	102.22	0.00	0.00	0.00	775.97	0.00	-129.21	-492.66	-256.34
2025-01-20 08:00:00	102.22	0.00	0.00	0.00	770.69	0.00	-127.97	-491.24	-253.89
2025-01-20 09:00:00	102.22	0.00	0.00	0.00	699.22	48.41	-126.35	-472.49	-250.71
2025-01-20 10:00:00	102.22	0.00	0.00	0.00	499.39	170.24	-126.12	-395.05	-250.27
2025-01-20 11:00:00	102.22	0.00	0.00	0.00	294.61	275.62	-122.37	-306.51	-242.92
2025-01-20 12:00:00	102.22	0.00	0.00	0.00	219.43	292.75	-115.95	-267.49	-230.44
2025-01-20 13:00:00	102.22	0.00	0.00	0.00	316.78	186.07	-111.58	-272.93	-221.69
2025-01-20 14:00:00	102.22	0.00	0.00	0.00	488.40	88.99	-114.14	-338.99	-226.68
2025-01-20 15:00:00	102.22	0.00	0.00	0.00	593.94	44.82	-119.32	-385.18	-236.88
2025-01-20 16:00:00	102.22	0.00	0.00	0.00	640.35	24.61	-119.83	-409.59	-237.87
2025-01-20 17:00:00	102.22	0.00	0.00	0.00	684.50	2.14	-119.53	-432.15	-237.26
2025-01-20 18:00:00	102.22	0.00	0.00	0.00	699.93	0.00	-119.97	-444.03	-238.13
2025-01-20 19:00:00	102.22	0.00	0.00	0.00	706.68	0.00	-120.68	-448.70	-239.53
2025-01-20 20:00:00	102.22	0.00	0.00	0.00	706.19	0.00	-119.60	-451.10	-237.40
2025-01-20 21:00:00	102.22	0.00	0.00	0.00	699.69	0.00	-117.02	-452.59	-232.31
2025-01-20 22:00:00	102.22	0.00	0.00	0.00	694.97	0.00	-115.42	-452.63	-229.16
2025-01-20 23:00:00	102.22	0.00	0.00	0.00	692.93	0.00	-115.13	-451.28	-228.59
2025-01-21 00:00:00	102.22	0.00	0.00	0.00	688.06	0.00	-114.19	-449.45	-226.74
2025-01-21 01:00:00	102.22	0.00	0.00	0.00	681.96	0.00	-112.75	-447.52	-223.91
2025-01-21 02:00:00	102.22	0.00	0.00	0.00	665.51	0.00	-107.71	-446.02	-213.98
2025-01-21 03:00:00	102.22	0.00	0.00	0.00	651.02	0.00	-103.85	-443.24	-206.37
2025-01-21 04:00:00	102.22	0.00	0.00	0.00	647.32	0.00	-104.00	-438.82	-206.65
2025-01-21 05:00:00	102.22	0.00	0.00	0.00	643.23	0.00	-104.28	-433.68	-207.22
2025-01-21 06:00:00	102.22	0.00	0.00	0.00	639.19	0.00	-104.24	-429.91	-207.13
2025-01-21 07:00:00	102.22	0.00	0.00	0.00	633.30	0.00	-103.24	-426.94	-205.17
2025-01-21 08:00:00	102.22	0.00	0.00	0.00	628.69	0.00	-102.37	-424.68	-203.45
2025-01-21 09:00:00	102.22	0.00	0.00	0.00	574.46	38.69	-103.26	-406.80	-205.22
2025-01-21 10:00:00	102.22	0.00	0.00	0.00	476.18	91.16	-101.88	-365.31	-202.52
2025-01-21 11:00:00	102.22	0.00	0.00	0.00	430.98	100.97	-98.26	-340.44	-195.38
2025-01-21 12:00:00	102.22	0.00	0.00	0.00	442.51	82.04	-95.79	-340.44	-190.50
2025-01-21 13:00:00	102.22	0.00	0.00	0.00	442.17	78.76	-95.29	-338.15	-189.53
2025-01-21 14:00:00	102.22	0.00	0.00	0.00	499.20	39.48	-96.05	-353.70	-191.02
2025-01-21 15:00:00	102.22	0.00	0.00	0.00	529.23	25.39	-97.21	-366.42	-193.28
2025-01-21 16:00:00	102.22	0.00	0.00	0.00	546.26	11.37	-94.82	-376.69	-188.58
2025-01-21 17:00:00	102.22	0.00	0.00	0.00	547.50	0.96	-88.34	-386.95	-175.79
2025-01-21 18:00:00	102.22	0.00	0.00	0.00	537.03	-0.00	-83.39	-389.68	-166.03
2025-01-21 19:00:00	102.22	0.00	0.00	0.00	531.88	0.00	-82.68	-386.76	-164.62
2025-01-21 20:00:00	102.22	0.00	0.00	0.00	531.29	-0.00	-84.31	-381.31	-167.83
2025-01-21 21:00:00	102.22	0.00	0.00	0.00	532.89	-0.00	-86.37	-376.47	-171.86
2025-01-21 22:00:00	102.22	0.00	0.00	0.00	535.94	-0.00	-88.68	-373.17	-176.42
2025-01-21 23:00:00	102.22	0.00	0.00	0.00	544.52	0.00	-92.10	-370.64	-183.14
2025-01-22 00:00:00	102.22	0.00	0.00	0.00	549.16	-0.00	-94.31	-369.60	-187.51
2025-01-22 01:00:00	102.22	0.00	0.00	0.00	552.03	0.00	-95.35	-369.45	-189.55
2025-01-22 02:00:00	102.22	0.00	0.00	0.00	553.22	0.00	-95.63	-369.73	-190.09
2025-01-22 03:00:00	102.22	0.00	0.00	0.00	556.63	0.00	-96.99	-369.48	-192.77
2025-01-22 04:00:00	102.22	0.00	0.00	0.00	560.10	-0.00	-98.27	-368.83	-195.29
2025-01-22 05:00:00	102.22	0.00	0.00	0.00	562.97	0.00	-99.42	-368.15	-197.56
2025-01-22 06:00:00	102.22	0.00	0.00	0.00	564.04	-0.00	-100.03	-367.71	-198.78
2025-01-22 07:00:00	102.22	0.00	0.00	0.00	570.14	-0.00	-102.24	-366.86	-203.14
2025-01-22 08:00:00	102.22	0.00	0.00	0.00	590.36	0.00	-109.73	-365.07	-217.90
2025-01-22 09:00:00	102.22	0.00	0.00	0.00	500.19	84.29	-117.92	-334.26	-234.06
2025-01-22 10:00:00	102.22	0.00	0.00	0.00	229.42	287.52	-120.86	-252.63	-239.95
2025-01-22 11:00:00	102.22	0.00	0.00	0.00	157.88	405.53	-112.95	-316.23	-224.80
2025-01-22 12:00:00	102.22	0.00	0.00	0.00	141.87	382.88	-97.73	-326.97	-195.25
2025-01-22 13:00:00	102.22	0.00	0.00	0.00	135.60	371.59	-90.39	-333.32	-180.90
2025-01-22 14:00:00	102.22	0.00	0.00	0.00	138.31	276.98	-91.20	-247.51	-182.76
2025-01-22 15:00:00	102.22	0.00	0.00	0.00	165.07	141.07	-90.75	-145.25	-181.82
2025-01-22 16:00:00	102.22	0.00	0.00	0.00	192.32	40.62	-89.04	-79.00	-177.86
2025-01-22 17:00:00	102.22	0.00	0.00	0.00	248.24	3.79	-88.95	-92.65	-177.01
2025-01-22 18:00:00	102.22	0.00	0.00	0.00	370.03	0.00	-90.82	-201.01	-180.53
2025-01-22 19:00:00	102.22	0.00	0.00	0.00	427.41	0.00	-93.86	-249.28	-186.52
2025-01-22 20:00:00	102.22	0.00	0.00	0.00	458.27	0.00	-95.90	-273.95	-190.54
2025-01-22 21:00:00	102.22	0.00	0.00	0.00	483.53	0.00	-98.71	-291.07	-196.08
2025-01-22 22:00:00	102.22	0.00	0.00	0.00	512.13	0.00	-104.03	-303.55	-206.57
2025-01-22 23:00:00	102.22	0.00	0.00	0.00	533.22	0.00	-107.84	-314.22	-214.08
2025-01-23 00:00:00	102.22	0.00	0.00	0.00	541.34	0.00	-107.09	-324.19	-212.61
2025-01-23 01:00:00	102.22	0.00	0.00	0.00	559.88	0.00	-110.67	-331.72	-219.68
2025-01-23 02:00:00	102.22	0.00	0.00	0.00	573.92	-0.00	-113.27	-338.15	-224.82
